"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"29464","DSPN30","EQ","DSP BSE SENSEX Next 30 ETF",0.01,1,"","",0,10,"INF740KA1VE5",41.87,32.27,41.87,32.27,"","","",0,0,0,49.18,32.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NEXT30ADD"
"2947","RECN19","NF","8.88% Rural Elec. Corp. Mar 29",0.01,1,"","",0,1000,"INE020B07IG5",0,0,1556.45,1001,"","","",0,0,0,1346.4,897.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","888REC29"
"29472","PROEGO","EQ","PROTEAN EGOV TECHNOLOGIES LTD",0.01,1,"","",0,10,"INE004A01022",1535,697.55,1535,697.55,"","","",0,0,0,843.15,562.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PROTEAN"
"29479","TQE25B","TB","91 Day T-Bill 08 May 25",0.01,1,"","",0,100,"IN002024X441",0,0,0,0,"","","",0,0,0,104.41,94.46,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D080525"
"29480","THH25B","TB","182 Day T-Bill 07 Aug 25",0.01,1,"","",0,100,"IN002024Y431",0,0,99.65,98.49,"","","",0,0,0,104.63,94.66,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D070825"
"29481","TYB26B","TB","364 Day T-Bill 05 Feb 26",0.01,1,"","",0,100,"IN002024Z438",0,0,99.46,95.64,"","","",0,0,0,104.26,94.34,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D050226"
"29482","SOUIN","EQ","MAGELLANIC CLOUD LIMITED",0.01,1,"","",0,2,"INE613C01026",105.42,23,105.42,23,"","","",0,0,0,24.63,22.29,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MCLOUD"
"29487","KAVFAB","EQ","NIBE LIMITED",0.01,1,"","",0,10,"INE149O01018",2001,761.5,2001,761.5,"","","",0,0,0,1268.5,1037.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIBE"
"29492","CYBIN","EQ","ORCHASP LIMITED",0.01,1,"","",0,2,"INE215B01022",4.16,2.11,4.16,2.11,"","","",0,0,0,2.98,2.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ORCHASP"
"2951","SSPOWE","EQ","S&S POWER SWITCHGEARS LTD",0.01,1,"","",0,10,"INE902B01017",479,193.5,493.75,1.1,"","","",0,0,0,280.6,253.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","S&SPOWER"
"29527","GROIRP","EQ","GROWW NIFTY INDIA RAILWAYS PSU",0.01,1,"","",0,10,"INF666M01JJ6",43.66,28.72,43.66,28.72,"","","",0,0,0,41.06,27.38,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GROWWRAIL"
"29533","IIFN25","N0","9.5 IIFL SAMASTA FIN LTDJUN27",0.01,1,"","",0,100000,"INE413U07384",0,0,0,0,"","","",0,0,0,89760,59840,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","950ISF27"
"2954","SABORG","EQ","SABERO ORGANICS GUJARAT LTD",0.01,1,"","",0,10,"INE243A01018",207,110.15,207,1.65,"","","",0,0,0,209.8,139.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SABERORGAN"
"29541","CHAELE","SM","CHAMUNDA ELECTRICAL LIMITED",0.01,1,"","",0,10,"INE11HG01018",71,36.1,71,36.1,"","","",0,0,0,58.8,39.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CHAMUNDA"
"29547","KENENT","SM","KEN ENTERPRISES LIMITED",0.01,1,"","",0,10,"INE15DO01012",85,35.25,85,35.25,"","","",0,0,0,52.6,35.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KEN"
"2955","KALJEW","EQ","KALYAN JEWELLERS INDIA LIMITED",0.01,1,"","",0,10,"INE303R01014",617.7,399.4,795.4,55.05,"","","",0,0,0,514.25,420.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KALYANKJIL"
"29553","ICINIF","EQ","ICICI PRUDENTIAL NIFTY 50 ETF",0.01,1,"","",0,10,"INF109K012R6",328.24,234.97,328.24,50,"","","",0,0,0,346.27,230.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIFTYIETF"
"29561","REACON","SM","READYMIX CONSTRUCTION MACH LTD",0.01,1,"","",0,10,"INE10QL01011",175,55.2,175,55.2,"","","",0,0,0,132.6,88.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","READYMIX"
"2957","RPGTRA","EQ","RPG TRANSMISSION LTD",0.01,1,"","",0,10,"INE621A01015",0,0,399.85,2,"","","",0,0,0,325.9,217.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RPGTLTD"
"29577","REL100","EQ","NIPPON INDIA ETF NIFTY 100",0.01,1,"","",0,10,"INF204K014N5",290,230.35,290,44.24,"","","",0,0,0,332.66,221.78,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIF100BEES"
"29580","TQE25C","TB","91 Day T-Bill 15 May 25",0.01,1,"","",0,100,"IN002024X458",0,0,0,0,"","","",0,0,0,104.69,94.72,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D150525"
"29581","THH25C","TB","182 Day T-Bill 14 Aug 25",0.01,1,"","",0,100,"IN002024Y449",0,0,99.68,99.01,"","","",0,0,0,104.58,94.62,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D140825"
"29582","TYB26C","TB","364 Day T-Bill 12 Feb 26",0.01,1,"","",0,100,"IN002024Z446",0,0,99.4,95.75,"","","",0,0,0,104.37,94.43,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D120226"
"29583","NATCAP","EQ","NATURAL CAPSULES LTD",0.01,1,"","",0,10,"INE936B01015",296,160,296,160,"","","",0,0,0,199.66,163.36,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NATCAPSUQ"
"29590","JUBACP","EQ","JUBILANT AGRI CONS PRODUCT LTD",0.01,1,"","",0,10,"INE03CC01015",3013.4,1020,3013.4,1020,"","","",0,0,0,2557.3,1704.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JUBLCPL"
"29595","ELEINT","SM","ELEGANZ INTERIORS LIMITED",0.01,1,"","",0,10,"INE0R9101015",163.5,80,163.5,80,"","","",0,0,0,104.4,69.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ELGNZ"
"29598","REPHOM","EQ","REPCO HOME FINANCE LIMITED",0.01,1,"","",0,10,"INE612J01015",464.45,310,924,90.35,"","","",0,0,0,491,327.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","REPCOHOME"
"29607","INDND6","N6","7.04% Indian Rail Fin. Mar 28",0.01,1,"","",0,1000,"INE053F07595",0,0,1388.8,800.44,"","","",0,0,0,1236.37,824.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","704IRFC28"
"29619","JYORE1","BE","JYOTI STRUCTURES LTD RE",0.01,1,"","",0,10,"INE197A20024",2.11,0.53,2.11,0.53,"","","",0,0,0,0.63,0.42,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JYOTI-RE1"
"29624","AJAENG","EQ","AJAX ENGINEERING LIMITED",0.01,1,"","",0,1,"INE274Y01021",756.2,549.1,756.2,549.1,"","","",0,0,0,620.85,508.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AJAXENGG"
"2963","SAIL","EQ","STEEL AUTHORITY OF INDIA LTD",0.01,1,"","",0,10,"INE114A01011",153.12,99.15,293,3.95,"","","",0,0,0,164.3,134.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAIL"
"29633","CHAHEA","SM","CHANDAN HEALTHCARE LIMITED",0.01,1,"","",0,10,"INE0B2N01016",358,140,358,140,"","","",0,0,0,320.8,213.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CHANDAN"
"29657","MAXENE","ST","MAXVOLT ENERGY INDUSTRIES LTD",0.01,1,"","",0,10,"INE10A501018",509,145.05,509,145.05,"","","",0,0,0,445.3,402.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAXVOLT"
"29661","VOLCAR","ST","VOLER CAR LIMITED",0.01,1,"","",0,10,"INE241X01014",255,77.4,255,77.4,"","","",0,0,0,236.25,213.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VOLERCAR"
"29665","PSRAJS","ST","PS RAJ STEELS LIMITED",0.01,1,"","",0,10,"INE0XUS01012",318.1,122.85,318.1,122.85,"","","",0,0,0,319.95,289.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PSRAJ"
"29666","HEXTEC","EQ","HEXAWARE TECHNOLOGIES LTD",0.01,1,"","",0,1,"INE093A01041",900,590.3,900,590.3,"","","",0,0,0,886.2,590.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HEXT"
"29671","THJRE1","BE","THANGAMAYIL JEWELLERY LTD RE",0.01,1,"","",0,10,"INE085J20014",380,110,380,110,"","","",0,0,0,290.57,124.53,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","THANG-RE"
"29678","INDMAN","EQ","INDEF MANUFACTURING LIMITED",0.01,1,"","",0,1,"INE0O9T01021",580.25,199.24,580.25,199.24,"","","",0,0,0,409.5,273,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BAJAJINDEF"
"29687","UNIGOL","EQ","UNION GOLD ETF",0.01,1,"","",0,1,"INF582M01KS4",144.3,82,144.3,82,"","","",0,0,0,166.3,110.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNIONGOLD"
"2969","SAKSUG","EQ","SAKTHI SUGARS LTD",0.01,1,"","",0,10,"INE623A01011",31.67,17.69,274.75,4,"","","",0,0,0,21.98,14.66,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAKHTISUG"
"29691","TYB26D","TB","364 Day T-Bill 20 Feb 26",0.01,1,"","",0,100,"IN002024Z453",0,0,99.38,96.83,"","","",0,0,0,104.34,94.42,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D200226"
"2970","SURSMA","EQ","SURYODAY SMALL FINANCE BANK",0.01,1,"","",0,10,"INE428Q01011",161.48,97.97,296.35,77,"","","",0,0,0,169.47,112.99,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SURYODAY"
"29711","QUAPOW","EQ","QUALITY POWER ELE EQUIP LTD",0.01,1,"","",0,10,"INE0SII01026",1082,267.8,1082,267.8,"","","",0,0,0,825.45,550.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","QPOWER"
"2972","ORIELE","EQ","ORIENT ELECTRIC LIMITED",0.01,1,"","",0,1,"INE142Z01019",248.9,155.35,408,103.25,"","","",0,0,0,205.81,137.21,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ORIENTELEC"
"29723","TEJCAR","SM","TEJAS CARGO INDIA LIMITED",0.01,1,"","",0,10,"INE17WC01013",363.6,141.05,363.6,141.05,"","","",0,0,0,316.05,285.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TEJASCARGO"
"29727","ROYELE","SM","ROYAL ARC ELECTRODES LIMITED",0.01,1,"","",0,10,"INE0EO401019",187.8,114.25,187.8,114.25,"","","",0,0,0,205.2,136.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ROYALARC"
"29731","GUJTHE","EQ","GUJARAT THEMIS BIOSYN LTD",0.01,1,"","",0,1,"INE942C01045",479,208,479,3.2,"","","",0,0,0,427.65,285.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GUJTHEM"
"29733","NRBIND","EQ","NRB INDUSTRIAL BEARINGS LTD",0.01,1,"","",0,2,"INE047O01014",40.8,19.5,82,3.25,"","","",0,0,0,38.47,25.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIBL"
"29749","VEDCR2","N0","12% Vedika Cred Cap Ltd Aug 27",0.01,1,"","",0,10,"INE04HY07211",0,0,0,0,"","","",0,0,0,119401.2,79600.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","12VCCL27B"
"29758","KOTMSC","EQ","KOTAK MSCI INDIA ETF",0.01,1,"","",0,10,"INF174KA1VD2",32.14,25.6,32.14,25.6,"","","",0,0,0,36.68,24.46,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MSCIINDIA"
"2980","ORTLAB","BE","ORTIN GLOBAL LIMITED",0.01,1,"","",0,10,"INE749B01020",18.93,9.64,202560,9.64,"","","",0,0,0,14.03,12.71,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ORTINGLOBE"
"2982","SAMTEL","EQ","SAMTEL INDIA LTD",0.01,1,"","",0,10,"INE538C01017",0,0,83.1,4,"","","",0,0,0,15.72,10.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAMTELTD"
"29850","GUJSID","EQ","GUJARAT SIDHEE CEMENT LIMITED",0.01,1,"","",0,10,"INE542A01039",51.5,25.3,62.55,1.85,"","","",0,0,0,39.7,26.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GSCLCEMENT"
"2987","NAZTEC","EQ","NAZARA TECHNOLOGIES LIMITED",0.01,1,"","",0,2,"INE418L01047",363.25,221.35,419.5,118.76,"","","",0,0,0,322.2,214.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NAZARA"
"29872","GRONIF","EQ","GROWW NIFTY 200 ETF",0.01,1,"","",0,10,"INF666M01JV1",12.45,9,12.45,9,"","","",0,0,0,13.88,9.26,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GROWWN200"
"29875","HPTIND","SM","HP TELECOM INDIA LIMITED",0.01,1,"","",0,10,"INE0VA601019",327.4,101.05,327.4,101.05,"","","",0,0,0,290.95,263.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HPTL"
"29877","VISPOL","EQ","VISAGAR POLYTEX LTD",0.01,1,"","",0,1,"INE370E01029",1.05,0.57,107.21,0.1,"","","",0,0,0,0.72,0.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIVIDHA"
"2988","SANDES","EQ","SANDESH LTD",0.01,1,"","",0,10,"INE583B01015",1583.7,1005,2058.3,24.25,"","","",0,0,0,1248.9,832.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SANDESH"
"29888","VIMOIL","BE","VIMAL OIL & FOODS LTD",0.01,1,"","",0,10,"INE067D01015",9.1,3.1,277.8,3.1,"","","",0,0,0,3.3,3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIMALOIL"
"29909","TQE25E","TB","91 Day T-Bill 30 May 25",0.01,1,"","",0,100,"IN002024X474",0,0,99.83,99.57,"","","",0,0,0,104.79,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D300525"
"29910","THH25E","TB","182 Day T-Bill 29 Aug 25",0.01,1,"","",0,100,"IN002024Y464",0,0,99.3,97.98,"","","",0,0,0,104.26,94.33,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D290825"
"29911","TYB26E","TB","364 Day T-Bill 27 Feb 26",0.01,1,"","",0,100,"IN002024Z461",0,0,98.84,95.46,"","","",0,0,0,103.27,93.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D270226"
"2994","SANASI","EQ","SANDVIK ASIA LTD",0.01,1,"","",0,100,"INE624A01019",0,0,2775,455,"","","",0,0,0,1019.85,679.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SANDVIKAS"
"29944","KOTNEW","EQ","KOTAK NIFTY 100 EQ WEIGHT ETF",0.01,1,"","",0,10,"INF174KA1UW4",35.5,24.25,35.5,24.25,"","","",0,0,0,40.6,27.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIFTY100EW"
"29962","JUSDIA","EQ","JUST DIAL LIMITED",0.01,1,"","",0,10,"INE599M01018",1048.9,701.5,1894.4,250,"","","",0,0,0,859.7,573.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JUSTDIAL"
"2997","SANGHI","EQ","SANGHI INDUSTRIES LTD",0.01,1,"","",0,10,"INE999B01013",70.4,50.58,156,1.37,"","","",0,0,0,77.79,51.87,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SANGHIIND"
"29975","ANGNTM","EQ","ANGEL ONE NIFTY TOTAL MKT ETF",0.01,1,"","",0,10,"INF1J2R01015",12.51,9.63,12.51,9.63,"","","",0,0,0,14.22,9.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AONETOTAL"
"2998","SUVINF","EQ","SUVIDHAA INFOSERVE LIMITED",0.01,1,"","",0,1,"INE018401013",6.79,3.33,115.5,3.2,"","","",0,0,0,4.04,2.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUVIDHAA"
"29986","TQF25A","TB","91 Day T-Bill 05 Jun 25",0.01,1,"","",0,100,"IN002024X482",0,0,99.85,99.5,"","","",0,0,0,104.84,94.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D050625"
"29987","THI25A","TB","182 Day T-Bill 04 Sep 25",0.01,1,"","",0,100,"IN002024Y472",0,0,99.81,98.47,"","","",0,0,0,104.79,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D040925"
"29988","TYC26A","TB","364 Day T-Bill 05 Mar 26",0.01,1,"","",0,100,"IN002024Z479",0,0,99.98,94.73,"","","",0,0,0,104.12,94.22,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D050326"
"3000","SANPOL","EQ","SANGHI POLYESTERS LIMITED",0.01,1,"","",0,10,"INE146A01013",0,0,58,1.05,"","","",0,0,0,1.6,1.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SANGHIPOLY"
"30005","SVELEC","BE","NIVYAH INFRA & TELE SERVICES",0.01,1,"","",0,10,"INE303D01014",0,0,20,15,"","","",0,0,0,1.75,1.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIVINFRA"
"3001","ICI500","EQ","ICICI Prudential BSE 500 ETF",0.01,1,"","",0,10,"INF109KC1V59",41.64,33,47.6,8.8,"","","",0,0,0,47.53,31.69,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BSE500IETF"
"3002","WONHOL","EQ","WONDERLA HOLIDAYS LTD",0.01,1,"","",0,10,"INE066O01014",848.55,505,1105.9,105,"","","",0,0,0,628,418.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WONDERLA"
"30023","ATUAUT","EQ","ATUL AUTO LIMITED",0.01,1,"","",0,5,"INE951D01028",583.95,412.65,844.4,71.58,"","","",0,0,0,520.65,347.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ATULAUTO"
"30030","BALPHO","SM","BALAJI PHOSPHATES LIMITED",0.01,1,"","",0,10,"INE0PQ601019",184.7,72.6,184.7,72.6,"","","",0,0,0,149.6,122.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BALAJIPHOS"
"30055","MAARE1","ST","MANAV INFRA PROJECTS LTD RE",0.01,1,"","",0,10,"INE104Y20012",0,0,1.5,0.45,"","","",0,0,0,1.1,0.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MANAV-RE"
"30065","MOSNIC","EQ","MOTILAL OSWAL NIF CAP MKT ETF",0.01,1,"","",0,10,"INF247L01EV3",51.13,29.2,51.13,29.2,"","","",0,0,0,57.04,38.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOCAPITAL"
"30089","ORICEM","EQ","ORIENT CEMENT LIMITED",0.01,1,"","",0,1,"INE876N01018",362.4,150.65,379,28.5,"","","",0,0,0,203.66,135.78,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ORIENTCEM"
"3009","KOHFOO","EQ","KOHINOOR FOODS LIMITED",0.01,1,"","",0,10,"INE080B01012",45,24.3,146.95,4.65,"","","",0,0,0,30.12,20.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KOHINOOR"
"3010","AXITEC","EQ","AXIS NIFTY IT ETF",0.01,1,"","",0,100,"INF846K01Y96",470.87,341,498.96,250.95,"","","",0,0,0,494.26,329.52,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AXISTECETF"
"30102","TQF25B","TB","91 Day T-Bill 12 Jun 25",0.01,1,"","",0,100,"IN002024X490",0,0,99.98,99.52,"","","",0,0,0,104.79,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D120625"
"30103","THI25B","TB","182 Day T-Bill 11 Sep 25",0.01,1,"","",0,100,"IN002024Y480",0,0,99.75,98.26,"","","",0,0,0,104.73,94.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D110925"
"30104","TYC26B","TB","364 Day T-Bill 12 Mar 26",0.01,1,"","",0,100,"IN002024Z487",0,0,98.52,95,"","","",0,0,0,103.44,93.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D120326"
"30105","ONG360","EQ","360 ONE GOLD ETF",0.01,1,"","",0,10,"INF579M01BB5",154.95,78.2,154.95,78.2,"","","",0,0,0,165.75,110.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GOLD360"
"30108","ADIFAS","EQ","ADITYA BIRLA FASHION & RTL LTD",0.01,1,"","",0,10,"INE647O01011",295.7,70.55,364.4,70.55,"","","",0,0,0,85.56,57.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ABFRL"
"30109","MIRABS","EQ","MIRAE ASSET BSE SELECT IPO ETF",0.01,1,"","",0,10,"INF769K01ON4",57.75,35.4,57.75,35.4,"","","",0,0,0,53.7,35.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SELECTIPO"
"30121","MIRAB2","EQ","MIRAE ASST BSE 200 EQ WEIG ETF",0.01,1,"","",0,10,"INF769K01OA1",13.96,11.03,13.96,11.03,"","","",0,0,0,15.97,10.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EQUAL200"
"30125","INDHO","EQ","SAMMAAN CAPITAL LIMITED",0.01,1,"","",0,2,"INE148I01020",192.95,97.61,1283.6,72.2,"","","",0,0,0,154.08,126.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAMMAANCAP"
"30134","PRAENE","EQ","PRABHA ENERGY LIMITED",0.01,1,"","",0,1,"INE0I0M01023",315.9,155,315.9,155,"","","",0,0,0,173.38,141.86,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRABHA"
"30139","ICICAS","EQ","ICICI PRUD BSE LIQUID RATE ETF",0.01,1,"","",0,1000,"INF109K1A021",1064.57,1001.47,1064.57,1001.47,"","","",0,0,0,1097.81,993.27,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CASHIETF"
"3015","SATCOM","EQ","SATYAM COMPUTER SERVICES LTD",0.01,1,"","",0,2,"INE275A01028",0,0,727.5,1.55,"","","",0,0,0,126.65,103.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SATYAMCOMP"
"30155","AXIN50","EQ","AXIS NIFTY500 VALUE 50 ETF",0.01,1,"","",0,10,"INF846KA1119",33.72,22.84,33.72,22.84,"","","",0,0,0,38.61,25.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AXISVALUE"
"3018","SAUCEM","EQ","SAURASHTRA CEMENT LIMITED",0.01,1,"","",0,10,"INE626A01014",128.4,73.73,148.86,4.35,"","","",0,0,0,93.61,62.41,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAURASHCEM"
